634,IL,17077,37.786096,-89.381212
635,IL,17079,39.004874,-88.150763
636,IL,17081,38.300780,-88.924210
637,IL,17083,39.080192,-90.361365
638,IL,17085,42.362391,-90.211471
639,IL,17087,37.460815,-88.882962
640,IL,17089,41.939594,-88.428040
641,IL,17091,41.139494,-87.861125
642,IL,17093,41.588140,-88.430626
643,IL,17095,40.930941,-90.213761
644,IL,17097,42.326444,-87.436118
645,IL,17099,41.343341,-88.885931
646,IL,17101,38.718954,-87.730221
647,IL,17103,41.747442,-89.299351
648,IL,17105,40.894376,-88.552852
649,IL,17107,40.129070,-89.365308
650,IL,17109,40.455789,-90.677579
651,IL,17111,42.324298,-88.452245
652,IL,17113,40.494559,-88.844539
653,IL,17115,39.860237,-88.961529
654,IL,17117,39.265900,-89.926344
655,IL,17119,38.827082,-89.900195
656,IL,17121,38.648396,-88.920221
657,IL,17123,41.031119,-89.342371
658,IL,17125,40.236993,-89.913575
659,IL,17127,37.216119,-88.705658
660,IL,17129,40.022569,-89.794133
661,IL,17131,41.204791,-90.741433
662,IL,17133,38.277983,-90.179078
663,IL,17135,39.228092,-89.478007
664,IL,17137,39.716806,-90.202277
665,IL,17139,39.636896,-88.625726
666,IL,17141,42.041884,-89.320176
667,IL,17143,40.785999,-89.767358
668,IL,17145,38.084385,-89.368487
669,IL,17147,40.009056,-88.592328
670,IL,17149,39.625106,-90.889034
671,IL,17151,37.417169,-88.542374
672,IL,17153,37.215615,-89.127755
673,IL,17155,41.198940,-89.298386
674,IL,17157,38.056515,-89.821210
675,IL,17159,38.711550,-88.085698
676,IL,17161,41.468404,-90.572203
677,IL,17163,38.470198,-89.928546
678,IL,17165,37.751653,-88.545031
679,IL,17167,39.756378,-89.662311
680,IL,17169,40.156905,-90.613464
681,IL,17171,39.636980,-90.477759
682,IL,17173,39.384926,-88.798862
683,IL,17175,41.096908,-89.797411
684,IL,17177,42.349726,-89.665994
685,IL,17179,40.508074,-89.516260
686,IL,17181,37.475104,-89.252875
687,IL,17183,40.186740,-87.726772
688,IL,17185,38.445821,-87.839167
689,IL,17187,40.850441,-90.620223
690,IL,17189,38.353141,-89.417187
691,IL,17191,38.431948,-88.432129
692,IL,17193,38.087372,-88.178585
693,IL,17195,41.750571,-89.910957
694,IL,17197,41.448474,-87.978456
695,IL,17199,37.730353,-88.930018
696,IL,17201,42.337396,-89.161205
697,IL,17203,40.789596,-89.210301
698,IN,18001,40.745733,-84.936131
699,IN,18003,41.091855,-85.072230
700,IN,18005,39.205843,-85.897999
701,IN,18007,40.608253,-87.315479
702,IN,18009,40.472672,-85.323730
703,IN,18011,40.050892,-86.469014
704,IN,18013,39.192585,-86.239410
705,IN,18015,40.584980,-86.565141
706,IN,18017,40.753799,-86.355169
707,IN,18019,38.476217,-85.711122
708,IN,18021,39.393951,-87.115837
709,IN,18023,40.305944,-86.477567
710,IN,18025,38.289433,-86.440871
711,IN,18027,38.696155,-87.076988
712,IN,18029,39.151491,-84.973460
713,IN,18031,39.305980,-85.499831
714,IN,18033,41.401189,-85.000185
715,IN,18035,40.227165,-85.398856
716,IN,18037,38.373344,-86.873385
717,IN,18039,41.600693,-85.863986
718,IN,18041,39.639655,-85.185032
719,IN,18043,38.317937,-85.911474
720,IN,18045,40.121282,-87.234806
721,IN,18047,39.409762,-85.066964
722,IN,18049,41.050384,-86.265006
723,IN,18051,38.317413,-87.580566
724,IN,18053,40.515758,-85.654946
725,IN,18055,39.048600,-87.005245
726,IN,18057,40.049870,-86.020586
727,IN,18059,39.822604,-85.772904
728,IN,18061,38.186440,-86.103681
729,IN,18063,39.768749,-86.510287
730,IN,18065,39.929576,-85.397338
731,IN,18067,40.483537,-86.114118
732,IN,18069,40.826394,-85.478598
733,IN,18071,38.911957,-86.042516
734,IN,18073,41.017688,-87.118814
735,IN,18075,40.434972,-85.003380
736,IN,18077,38.783604,-85.440090
